Tanggal,Lokasi,Jenis_Sampah,Volume_Sampah_kg
29/01/2024,Lokasi_10,Organik,1495.28
19/08/2023,Lokasi_6,B3,1451.5
10/11/2021,Lokasi_6,Anorganik,771.69
10/03/2021,Lokasi_20,Organik,1368.66
12/11/2021,Lokasi_15,Organik,890.4
04/03/2023,Lokasi_4,Organik,571.25
09/12/2022,Lokasi_16,Organik,1075.78
26/12/2023,Lokasi_8,Organik,1477.05
02/10/2023,Lokasi_7,Organik,1474.31
10/10/2021,Lokasi_19,Anorganik,626.47
01/09/2020,Lokasi_17,B3,1271.24
26/11/2025,Lokasi_13,Organik,1302.83
22/10/2020,Lokasi_15,Anorganik,868.74
29/11/2025,Lokasi_2,Organik,1158.6
31/05/2024,Lokasi_10,Organik,988.16
18/11/2025,Lokasi_13,Organik,727.89
15/06/2024,Lokasi_18,Anorganik,1261.26
28/01/2020,Lokasi_11,Organik,762.75
08/06/2025,Lokasi_13,Anorganik,840.45
09/04/2024,Lokasi_19,Anorganik,690.02
27/02/2020,Lokasi_5,Organik,1219.27
01/03/2024,Lokasi_3,Organik,958.72
23/10/2020,Lokasi_19,Organik,943.37
21/12/2025,Lokasi_13,Organik,1104.56
20/06/2022,Lokasi_5,Organik,657.26
18/05/2025,Lokasi_12,B3,1398.15
03/01/2023,Lokasi_14,Organik,965.11
04/08/2024,Lokasi_6,Anorganik,866.53
06/04/2023,Lokasi_9,Organik,626.69
09/02/2022,Lokasi_17,Anorganik,667.95
06/03/2024,Lokasi_8,Anorganik,1420.36
10/10/2023,Lokasi_13,Organik,956.62
02/06/2023,Lokasi_5,Organik,1222.18
03/04/2024,Lokasi_17,Organik,580.52
25/05/2020,Lokasi_3,Organik,1143.46
06/06/2025,Lokasi_6,Anorganik,1421.52
18/06/2023,Lokasi_14,Anorganik,799.96
22/03/2025,Lokasi_15,Anorganik,1079.14
07/11/2024,Lokasi_14,Anorganik,1440.22
24/11/2022,Lokasi_11,Organik,1219.32
10/08/2025,Lokasi_11,Anorganik,562.33
12/07/2025,Lokasi_9,Organik,878.74
01/06/2020,Lokasi_6,Organik,585.77
22/05/2021,Lokasi_15,Organik,1361.32
05/05/2021,Lokasi_12,Anorganik,1121.66
10/12/2020,Lokasi_6,Organik,1456.38
19/04/2025,Lokasi_1,Organik,519.76
27/10/2024,Lokasi_16,Anorganik,923.09
08/08/2020,Lokasi_20,Organik,604.36
22/04/2025,Lokasi_15,Anorganik,850.49
26/04/2025,Lokasi_2,B3,661.89
23/12/2021,Lokasi_17,Organik,828.79
11/06/2021,Lokasi_3,Organik,1319.26
02/03/2024,Lokasi_3,Organik,660.7
22/07/2024,Lokasi_5,Organik,973.66
25/04/2021,Lokasi_17,Organik,1421.58
14/02/2025,Lokasi_17,Organik,1498.78
02/01/2024,Lokasi_20,Organik,750.64
26/11/2023,Lokasi_6,Organik,1435.57
10/12/2020,Lokasi_1,Anorganik,761.39
14/02/2020,Lokasi_7,Anorganik,913.53
30/08/2025,Lokasi_15,Anorganik,1377.92
15/07/2024,Lokasi_7,Organik,1286.18
02/03/2025,Lokasi_19,Anorganik,1357.49
26/09/2025,Lokasi_20,Organik,1300.26
23/02/2024,Lokasi_11,Anorganik,735.06
28/09/2022,Lokasi_14,Anorganik,1058.8
30/10/2022,Lokasi_13,Organik,885.25
02/08/2025,Lokasi_20,Anorganik,959.71
30/09/2020,Lokasi_9,Organik,653.96
13/08/2022,Lokasi_9,Organik,815.77
14/11/2024,Lokasi_16,Anorganik,1357.65
15/01/2021,Lokasi_12,Organik,1397.56
14/09/2023,Lokasi_10,Organik,1110.15
23/04/2021,Lokasi_6,Organik,998.27
24/08/2025,Lokasi_18,Organik,1212.84
30/05/2021,Lokasi_2,Anorganik,1108.85
09/07/2020,Lokasi_20,Anorganik,1483.68
06/04/2023,Lokasi_9,Organik,690.09
06/03/2023,Lokasi_19,Organik,949.04
12/11/2023,Lokasi_6,Anorganik,1418.24
28/09/2020,Lokasi_2,Anorganik,1414.74
22/05/2020,Lokasi_15,Organik,995.35
27/03/2025,Lokasi_17,Anorganik,634.81
28/12/2022,Lokasi_16,Anorganik,1314.96
26/02/2022,Lokasi_8,Anorganik,1085.17
27/10/2025,Lokasi_10,Organik,1273.17
08/08/2024,Lokasi_10,Anorganik,962.52
14/09/2021,Lokasi_18,Organik,703.88
26/07/2022,Lokasi_10,Organik,523.99
23/01/2023,Lokasi_9,Organik,1059.14
08/09/2021,Lokasi_19,Organik,661.05
28/10/2022,Lokasi_1,Organik,687.14
07/03/2020,Lokasi_4,Organik,936.31
09/07/2020,Lokasi_3,Anorganik,942.08
04/06/2021,Lokasi_10,Anorganik,774.39
16/09/2022,Lokasi_12,Anorganik,631.92
14/02/2023,Lokasi_18,Anorganik,1444.95
22/06/2024,Lokasi_20,B3,631.64
02/04/2023,Lokasi_6,B3,850.77
10/01/2021,Lokasi_2,Anorganik,804.87
14/10/2021,Lokasi_10,Organik,1366.34
02/07/2021,Lokasi_2,Organik,910.06
02/01/2023,Lokasi_9,Organik,624.04
13/03/2020,Lokasi_10,Organik,510.26
17/07/2020,Lokasi_2,Anorganik,1221.95
16/11/2024,Lokasi_8,Organik,1214.5
25/07/2021,Lokasi_17,Organik,917.78
01/03/2022,Lokasi_17,Organik,626.31
26/06/2024,Lokasi_4,Organik,871.63
05/01/2025,Lokasi_18,B3,1089.88
29/01/2025,Lokasi_12,Organik,1203.94
19/02/2024,Lokasi_17,Organik,578.24
20/03/2023,Lokasi_9,Anorganik,1056.31
27/06/2020,Lokasi_19,Organik,776.12
04/01/2022,Lokasi_14,Organik,1117.27
06/11/2025,Lokasi_14,Anorganik,1148.14
09/03/2022,Lokasi_17,Organik,1410.6
26/02/2022,Lokasi_2,Anorganik,910.38
27/07/2020,Lokasi_8,Anorganik,1037.59
07/05/2021,Lokasi_5,Anorganik,768.22
15/07/2024,Lokasi_7,Anorganik,786.56
01/01/2022,Lokasi_16,Organik,546.03
03/02/2023,Lokasi_16,Organik,786.07
24/05/2024,Lokasi_17,Organik,563.83
16/08/2021,Lokasi_7,Organik,1463.92
30/04/2023,Lokasi_20,Organik,1124.26
20/11/2020,Lokasi_8,Anorganik,673.15
05/09/2022,Lokasi_8,Anorganik,616.77
15/10/2024,Lokasi_11,Anorganik,870.12
24/01/2025,Lokasi_15,Organik,807.65
30/01/2024,Lokasi_18,Organik,779.25
12/06/2022,Lokasi_6,Anorganik,968.2
22/10/2023,Lokasi_12,Organik,1412.87
23/05/2020,Lokasi_15,B3,1068.05
18/01/2021,Lokasi_6,Anorganik,1021.23
04/08/2020,Lokasi_18,Organik,1306.55
24/02/2024,Lokasi_20,Anorganik,504.02
30/01/2024,Lokasi_9,Organik,697.39
23/06/2024,Lokasi_8,Organik,996.19
13/03/2023,Lokasi_14,Organik,1205.31
20/04/2020,Lokasi_19,Organik,985.03
10/10/2022,Lokasi_19,Organik,663.72
19/08/2020,Lokasi_8,Anorganik,1429.98
10/09/2024,Lokasi_2,Anorganik,828.67
21/10/2024,Lokasi_4,Organik,1288.22
26/04/2024,Lokasi_6,Anorganik,1391.41
20/07/2023,Lokasi_3,Anorganik,846.45
30/08/2022,Lokasi_3,Anorganik,1345.31
27/10/2022,Lokasi_19,Anorganik,1210.77
01/06/2021,Lokasi_11,Anorganik,1404.28
02/07/2022,Lokasi_10,Organik,751.31
21/12/2025,Lokasi_12,Anorganik,1431.28
28/04/2025,Lokasi_14,Organik,565.31
02/01/2024,Lokasi_18,Organik,1293.67
15/02/2025,Lokasi_9,Organik,935.67
31/07/2023,Lokasi_15,Organik,677.89
17/06/2022,Lokasi_3,Organik,579.4
03/01/2023,Lokasi_11,Anorganik,889.55
04/04/2023,Lokasi_10,Organik,889.32
27/04/2023,Lokasi_18,Anorganik,729.96
26/10/2025,Lokasi_4,Organik,715.52
18/11/2021,Lokasi_13,Anorganik,899.51
30/08/2025,Lokasi_6,Anorganik,910.11
19/07/2021,Lokasi_13,Anorganik,942.36
22/04/2023,Lokasi_20,Organik,1368.76
09/03/2025,Lokasi_5,Anorganik,1111.25
06/04/2022,Lokasi_20,Organik,520.43
13/09/2023,Lokasi_14,B3,1019.1
16/12/2024,Lokasi_13,Anorganik,1262.45
18/12/2022,Lokasi_14,B3,556.41
12/09/2023,Lokasi_8,Anorganik,922.61
02/07/2024,Lokasi_16,Organik,951.21
09/07/2020,Lokasi_13,B3,1454.02
08/05/2023,Lokasi_15,B3,975.68
28/08/2023,Lokasi_19,Organik,1249.9
08/12/2021,Lokasi_1,Organik,802.9
13/01/2021,Lokasi_2,Anorganik,1279.31
21/01/2021,Lokasi_18,Organik,822.66
07/09/2021,Lokasi_19,Anorganik,930.02
22/03/2024,Lokasi_8,Anorganik,979.48
10/08/2025,Lokasi_3,Organik,1426.36
20/10/2024,Lokasi_14,Anorganik,553.45
08/04/2021,Lokasi_9,B3,696.87
24/08/2022,Lokasi_8,Organik,1205.74
20/06/2020,Lokasi_17,Organik,1077.58
20/02/2023,Lokasi_16,Organik,751.53
22/04/2022,Lokasi_10,Organik,789.2
14/08/2023,Lokasi_10,Anorganik,867.31
23/03/2025,Lokasi_6,Organik,950.35
20/11/2021,Lokasi_17,Anorganik,1318.03
16/02/2024,Lokasi_16,Anorganik,513.82
17/07/2025,Lokasi_15,Anorganik,1398.02
18/09/2024,Lokasi_14,Organik,913.03
17/01/2021,Lokasi_4,Anorganik,730.5
13/11/2023,Lokasi_4,Organik,1008.41
02/05/2024,Lokasi_2,Organik,1159.67
12/08/2025,Lokasi_11,Anorganik,544.75
06/01/2021,Lokasi_4,Organik,1215.78
06/09/2024,Lokasi_16,Organik,1260.76
09/01/2024,Lokasi_4,B3,666.18
02/09/2021,Lokasi_1,Anorganik,667.88
25/04/2020,Lokasi_19,Organik,703.78
22/03/2021,Lokasi_2,Organik,1296.63
23/10/2023,Lokasi_9,B3,772
02/09/2023,Lokasi_13,Organik,1295.94
18/02/2021,Lokasi_18,Organik,1040.52
13/12/2024,Lokasi_16,Anorganik,1267.17
13/11/2022,Lokasi_16,Anorganik,1053.67
16/02/2025,Lokasi_10,Anorganik,835.77
09/12/2022,Lokasi_9,Organik,1410.71
18/12/2021,Lokasi_11,Organik,1215.3
20/09/2023,Lokasi_4,Anorganik,984.05
24/05/2024,Lokasi_10,Organik,1137.43
15/07/2021,Lokasi_3,Anorganik,1115.84
21/01/2021,Lokasi_6,Organik,858.12
02/12/2021,Lokasi_3,Organik,923.77
30/08/2022,Lokasi_9,Organik,818.26
16/10/2023,Lokasi_3,Anorganik,1499.52
10/09/2022,Lokasi_18,Organik,1080.06
20/02/2024,Lokasi_8,B3,592.06
17/12/2020,Lokasi_8,Organik,1019.11
20/09/2024,Lokasi_15,Anorganik,549.96
05/05/2025,Lokasi_13,Organik,788.65
03/07/2023,Lokasi_7,Organik,945.96
22/03/2025,Lokasi_19,Anorganik,1034.27
22/01/2022,Lokasi_8,Anorganik,1476.18
21/10/2022,Lokasi_10,Organik,1482.22
29/06/2021,Lokasi_17,Organik,598.07
09/01/2024,Lokasi_1,B3,1038.13
19/03/2020,Lokasi_13,Anorganik,1317.11
13/06/2023,Lokasi_13,Organik,737.71
07/06/2022,Lokasi_16,Anorganik,1250.56
10/01/2023,Lokasi_9,B3,1378.62
13/06/2025,Lokasi_10,Anorganik,1162.49
09/02/2024,Lokasi_6,Anorganik,827.7
09/07/2022,Lokasi_5,Anorganik,1423.13
03/07/2021,Lokasi_2,Organik,1383.52
23/08/2025,Lokasi_11,Anorganik,1215.83
26/01/2021,Lokasi_9,Organik,863.67
12/10/2023,Lokasi_6,Organik,1291.9
31/08/2022,Lokasi_8,Organik,816.11
05/12/2020,Lokasi_9,Anorganik,752.95
26/01/2022,Lokasi_9,Anorganik,1015.01
11/11/2022,Lokasi_8,Anorganik,1497.14
27/07/2022,Lokasi_12,Organik,1304.32
27/04/2022,Lokasi_8,Organik,1229.79
17/03/2021,Lokasi_3,Anorganik,952.01
09/05/2020,Lokasi_13,Organik,811.95
19/08/2021,Lokasi_19,Anorganik,1355.9
12/05/2025,Lokasi_2,Organik,1067.73
14/02/2024,Lokasi_17,B3,1313.25
11/05/2022,Lokasi_16,Anorganik,987.75
25/09/2022,Lokasi_4,Organik,1253.96
31/03/2024,Lokasi_18,Organik,1367.74
28/06/2024,Lokasi_14,Organik,891.39
20/02/2024,Lokasi_2,Organik,513.57
02/10/2024,Lokasi_13,Organik,754.93
20/12/2023,Lokasi_20,Anorganik,1414.92
31/01/2025,Lokasi_17,Organik,1187.54
21/09/2020,Lokasi_15,Organik,1237.22
02/01/2024,Lokasi_20,B3,825.29
05/06/2020,Lokasi_5,Organik,1201.27
16/12/2023,Lokasi_7,Anorganik,1146.28
20/06/2024,Lokasi_18,Organik,678.37
13/06/2022,Lokasi_11,Organik,1468.69
14/11/2025,Lokasi_18,Organik,854.03
27/05/2021,Lokasi_5,Organik,829.29
03/08/2020,Lokasi_13,B3,869.16
12/12/2025,Lokasi_18,Anorganik,591.72
02/09/2024,Lokasi_2,Anorganik,1124.96
07/10/2025,Lokasi_20,Organik,738.62
16/04/2024,Lokasi_4,Organik,1303.31
23/11/2025,Lokasi_13,Organik,894.16
02/02/2023,Lokasi_16,Organik,958.56
15/08/2020,Lokasi_6,Organik,1146.42
27/01/2024,Lokasi_8,Anorganik,1261.87
12/03/2022,Lokasi_16,Organik,731.12
10/06/2024,Lokasi_13,Anorganik,1466.29
20/03/2025,Lokasi_4,Organik,1122.32
16/04/2021,Lokasi_2,B3,505.64
15/12/2022,Lokasi_9,Anorganik,915.62
22/08/2025,Lokasi_18,Anorganik,936.82
07/11/2022,Lokasi_17,Anorganik,1309.16
30/11/2025,Lokasi_8,Anorganik,805.14
16/08/2020,Lokasi_15,Anorganik,831.23
19/06/2020,Lokasi_9,Organik,570.49
21/10/2020,Lokasi_17,Organik,783.55
07/07/2020,Lokasi_2,Anorganik,1216.96
01/03/2021,Lokasi_6,Organik,1134.76
03/09/2022,Lokasi_5,B3,581.39
07/01/2023,Lokasi_17,Anorganik,614.69
07/07/2022,Lokasi_2,Organik,876.93
13/05/2021,Lokasi_18,Anorganik,1243.76
26/12/2024,Lokasi_10,Anorganik,1332.92
15/05/2022,Lokasi_10,Organik,514.62
05/04/2022,Lokasi_6,Anorganik,829.01
01/02/2025,Lokasi_12,Anorganik,924.26
19/10/2025,Lokasi_17,Anorganik,1411.13
25/05/2020,Lokasi_13,B3,1001.41
29/06/2024,Lokasi_20,Anorganik,769.7
12/08/2023,Lokasi_16,Organik,890.05
14/04/2021,Lokasi_10,Organik,936.43
11/07/2020,Lokasi_2,Anorganik,1170
27/12/2022,Lokasi_2,Anorganik,541.09
21/02/2020,Lokasi_7,Anorganik,889.45
25/12/2024,Lokasi_6,Anorganik,1146.55
12/02/2025,Lokasi_1,Anorganik,783.32
21/11/2024,Lokasi_12,Anorganik,1091.75
25/12/2023,Lokasi_13,Anorganik,857.28
10/02/2025,Lokasi_12,Anorganik,1258.72
30/06/2025,Lokasi_19,Organik,560.6
05/12/2023,Lokasi_9,Anorganik,1417.96
19/04/2022,Lokasi_10,B3,671.61
28/08/2020,Lokasi_17,Anorganik,658.55
19/06/2021,Lokasi_18,Organik,1340.64
08/11/2023,Lokasi_8,B3,1369.28
23/03/2020,Lokasi_7,Anorganik,592.97
08/09/2022,Lokasi_9,Organik,1408.72
08/08/2022,Lokasi_10,Organik,773.3
02/09/2021,Lokasi_12,B3,1118.62
27/07/2021,Lokasi_15,Organik,568.59
15/09/2022,Lokasi_15,Anorganik,880.66
03/04/2021,Lokasi_4,Organik,950.72
13/12/2025,Lokasi_4,Organik,1099.83
02/03/2024,Lokasi_1,Anorganik,1025.27
07/06/2025,Lokasi_12,Organik,961.49
15/04/2024,Lokasi_2,Organik,1459.64
29/11/2025,Lokasi_15,Anorganik,685.02
01/05/2020,Lokasi_17,Organik,657.99
29/09/2020,Lokasi_7,Anorganik,1213.42
10/08/2023,Lokasi_6,Organik,574.55
01/02/2021,Lokasi_12,Anorganik,982.89
11/09/2022,Lokasi_19,Organik,984.05
15/05/2023,Lokasi_1,Organik,810.03
07/02/2023,Lokasi_14,Organik,1430.44
25/07/2023,Lokasi_4,B3,782.54
25/03/2025,Lokasi_5,Anorganik,788.44
14/02/2024,Lokasi_1,Anorganik,734.3
31/03/2025,Lokasi_1,Organik,645.79
30/03/2022,Lokasi_6,Organik,864.01
10/05/2025,Lokasi_5,Organik,1180.89
27/06/2020,Lokasi_2,Organik,1242.16
15/06/2022,Lokasi_5,Organik,1313.42
26/05/2025,Lokasi_9,Anorganik,697.54
31/03/2024,Lokasi_19,Organik,535.63
06/05/2021,Lokasi_15,Organik,1474.69
01/03/2020,Lokasi_13,Organik,514.33
13/12/2022,Lokasi_12,B3,1460.68
30/08/2024,Lokasi_5,Anorganik,1328.81
05/03/2020,Lokasi_2,Organik,1412.07
08/08/2021,Lokasi_4,Anorganik,887.19
23/09/2024,Lokasi_18,Organik,697.2
18/06/2021,Lokasi_10,Organik,1106.46
25/11/2025,Lokasi_13,Anorganik,1241.25
13/02/2025,Lokasi_12,B3,630.86
01/10/2022,Lokasi_2,Organik,1297.62
14/05/2023,Lokasi_15,B3,708.59
05/11/2022,Lokasi_14,Anorganik,991.68
22/11/2020,Lokasi_10,Organik,1356.48
30/08/2021,Lokasi_8,Organik,693.42
02/01/2020,Lokasi_15,Organik,741.88
30/10/2022,Lokasi_13,Organik,562.77
04/05/2020,Lokasi_8,Organik,646.61
09/01/2023,Lokasi_14,Organik,646.53
04/02/2025,Lokasi_1,Anorganik,703.43
19/03/2023,Lokasi_13,Organik,786.2
08/05/2020,Lokasi_8,Organik,1314.98
13/03/2021,Lokasi_18,Organik,1415.76
20/01/2022,Lokasi_9,Anorganik,906.28
06/05/2023,Lokasi_13,Anorganik,628.21
20/06/2022,Lokasi_3,Anorganik,723.81
23/09/2025,Lokasi_18,Organik,1236.21
26/07/2023,Lokasi_10,Anorganik,1177.43
04/12/2023,Lokasi_5,Anorganik,1467.21
25/01/2021,Lokasi_6,Organik,514.49
03/12/2022,Lokasi_8,Anorganik,1250.76
27/01/2020,Lokasi_7,B3,1005.79
01/07/2021,Lokasi_18,Organik,1402.69
20/07/2021,Lokasi_14,B3,1076.17
04/12/2021,Lokasi_15,Anorganik,946.67
27/05/2023,Lokasi_10,Anorganik,1165.85
03/07/2020,Lokasi_12,Anorganik,1333.52
09/05/2024,Lokasi_7,Organik,782.5
28/03/2025,Lokasi_7,Anorganik,607.53
27/04/2022,Lokasi_11,Anorganik,933.02
21/08/2021,Lokasi_13,B3,714.52
16/03/2022,Lokasi_15,Anorganik,929.54
19/09/2023,Lokasi_18,Organik,1491.05
27/10/2025,Lokasi_7,Organik,1074.12
21/02/2025,Lokasi_6,Anorganik,1193.6
29/06/2021,Lokasi_11,Organik,1177.93
20/06/2024,Lokasi_8,Organik,1320.7
10/09/2025,Lokasi_20,Anorganik,1444.13
10/04/2025,Lokasi_1,Anorganik,1158.82
08/09/2021,Lokasi_8,Organik,976.09
18/04/2023,Lokasi_8,Anorganik,817.83
25/10/2024,Lokasi_19,Organik,860.27
13/08/2020,Lokasi_3,Organik,834.48
31/10/2021,Lokasi_5,Anorganik,824.47
29/10/2024,Lokasi_3,B3,1194.63
05/07/2022,Lokasi_15,Anorganik,1087.71
13/12/2025,Lokasi_14,Anorganik,702
22/10/2025,Lokasi_15,Organik,1469.63
29/04/2023,Lokasi_17,Anorganik,927.73
01/09/2024,Lokasi_18,Organik,1066.09
16/01/2025,Lokasi_2,B3,1202.6
06/06/2025,Lokasi_12,Anorganik,1113.68
25/02/2020,Lokasi_16,Anorganik,811.05
20/12/2021,Lokasi_4,Anorganik,1297.71
10/09/2025,Lokasi_2,Organik,610.15
27/07/2021,Lokasi_14,Anorganik,1069
28/10/2021,Lokasi_11,Anorganik,773.32
10/10/2020,Lokasi_13,Organik,1115.76
10/10/2024,Lokasi_7,Organik,717.99
12/05/2021,Lokasi_10,Anorganik,1272.2
05/01/2024,Lokasi_1,B3,727.54
09/05/2020,Lokasi_4,Anorganik,1390.39
30/09/2021,Lokasi_18,Organik,1361.55
01/12/2025,Lokasi_6,Anorganik,862.39
22/08/2025,Lokasi_2,Organik,885.82
12/09/2022,Lokasi_3,Anorganik,1201.5
19/09/2022,Lokasi_14,Anorganik,590.37
22/10/2025,Lokasi_8,Anorganik,580.92
10/04/2020,Lokasi_16,B3,636.32
02/03/2021,Lokasi_19,Anorganik,1062.48
10/02/2020,Lokasi_18,Anorganik,649
04/03/2021,Lokasi_6,Organik,777.62
09/12/2020,Lokasi_14,Anorganik,1146.91
31/12/2020,Lokasi_3,Organik,515.62
31/08/2021,Lokasi_16,Organik,680.24
28/12/2021,Lokasi_1,Anorganik,1429.93
04/04/2022,Lokasi_12,Organik,1163.58
07/10/2023,Lokasi_14,Anorganik,805.55
07/06/2022,Lokasi_19,Organik,545.3
05/08/2025,Lokasi_19,Organik,1086.05
03/09/2023,Lokasi_9,Organik,722.87
20/07/2023,Lokasi_7,Anorganik,1460.18
26/04/2020,Lokasi_14,Anorganik,1186.96
22/01/2023,Lokasi_5,Organik,1474.12
16/06/2020,Lokasi_18,Organik,1348.9
04/10/2024,Lokasi_9,Anorganik,983.03
26/09/2023,Lokasi_7,Anorganik,1169.56
25/11/2021,Lokasi_9,B3,1312.11
13/07/2022,Lokasi_4,Organik,1078.18
31/05/2020,Lokasi_17,Organik,561.49
08/08/2021,Lokasi_12,Organik,970.45
01/07/2022,Lokasi_6,Anorganik,630.57
26/04/2024,Lokasi_18,Organik,1214.85
10/05/2021,Lokasi_8,Organik,1180.63
18/11/2025,Lokasi_15,Anorganik,1492.91
10/07/2021,Lokasi_3,Organik,1128.81
10/01/2023,Lokasi_2,Organik,1300.14
01/04/2024,Lokasi_9,B3,768.29
21/10/2025,Lokasi_8,Anorganik,840.02
05/06/2020,Lokasi_4,Organik,1417.02
04/01/2022,Lokasi_2,Anorganik,1255.19
19/12/2025,Lokasi_14,Organik,1155.27
28/11/2023,Lokasi_2,Anorganik,754.03
12/07/2021,Lokasi_2,Organik,1198.58
24/11/2025,Lokasi_7,Anorganik,1386.76
03/06/2020,Lokasi_12,Organik,730.8
23/09/2022,Lokasi_6,Organik,1206.12
14/06/2021,Lokasi_18,Organik,893.69
25/05/2025,Lokasi_4,Anorganik,618.77
29/12/2021,Lokasi_19,Anorganik,1263.46
23/03/2023,Lokasi_13,Organik,667.14
02/06/2020,Lokasi_20,Organik,752.9
01/04/2020,Lokasi_2,Anorganik,1282.94
12/02/2024,Lokasi_8,Organik,1242.13
12/09/2024,Lokasi_19,Anorganik,754.18
09/07/2025,Lokasi_9,Organik,1440.96
25/02/2022,Lokasi_4,Anorganik,715.29
29/09/2020,Lokasi_16,Anorganik,1493.62
20/07/2025,Lokasi_19,B3,1237.9
25/06/2020,Lokasi_10,Organik,892.51
04/10/2021,Lokasi_6,Organik,630.35
13/03/2025,Lokasi_16,Anorganik,820.51
20/07/2021,Lokasi_10,Anorganik,693.74
27/10/2021,Lokasi_13,Organik,1121.84
24/08/2023,Lokasi_9,Anorganik,856.86
03/12/2024,Lokasi_7,Anorganik,795.01
05/12/2022,Lokasi_4,Anorganik,1257.13
11/02/2021,Lokasi_19,Anorganik,730.6
27/04/2023,Lokasi_4,Anorganik,1086.89
27/01/2025,Lokasi_19,Organik,694.6
26/02/2023,Lokasi_19,Organik,1214.8
15/02/2023,Lokasi_12,Organik,1125.12
23/05/2020,Lokasi_13,Anorganik,1298.15
01/05/2021,Lokasi_4,Organik,568.5
09/05/2022,Lokasi_10,Anorganik,710.11
19/04/2025,Lokasi_7,Anorganik,654.46
27/05/2020,Lokasi_5,Anorganik,690.56
21/09/2023,Lokasi_17,Organik,603.01
19/09/2023,Lokasi_18,Organik,1062.08
30/03/2020,Lokasi_11,Anorganik,1093.43
19/09/2023,Lokasi_15,B3,1343.49
17/07/2020,Lokasi_7,Organik,917.74
21/06/2021,Lokasi_18,Anorganik,1032.38
27/10/2020,Lokasi_6,Anorganik,1491.3
24/12/2021,Lokasi_18,B3,1031.85
17/05/2024,Lokasi_16,Anorganik,1073.58
30/12/2023,Lokasi_2,Organik,1495.92
08/03/2020,Lokasi_19,B3,1494.13
17/03/2024,Lokasi_1,Organik,924.03
01/02/2021,Lokasi_11,Organik,1134.95
11/09/2021,Lokasi_20,Organik,980.8
03/05/2024,Lokasi_5,Organik,1220.72
09/03/2023,Lokasi_16,Organik,1438.39
30/12/2021,Lokasi_1,Anorganik,809.66
09/07/2021,Lokasi_19,Organik,1318.88
06/05/2025,Lokasi_14,B3,1154.85
17/10/2024,Lokasi_3,Organik,780.18
22/09/2022,Lokasi_2,Organik,1297.3
13/05/2025,Lokasi_5,Organik,927.13
20/05/2024,Lokasi_17,Organik,620.4
20/01/2024,Lokasi_18,Anorganik,1493.42
04/11/2025,Lokasi_1,Organik,925.65
07/01/2023,Lokasi_15,B3,1041.55
04/11/2023,Lokasi_9,Anorganik,1307.96
17/12/2025,Lokasi_5,B3,1460.88
23/07/2023,Lokasi_13,B3,1372.89
18/09/2024,Lokasi_19,B3,1025.05
17/06/2022,Lokasi_10,Organik,1045.7
21/04/2023,Lokasi_20,Anorganik,780.89
15/03/2024,Lokasi_14,Organik,962.8
18/03/2020,Lokasi_12,Anorganik,1446.84
12/03/2024,Lokasi_11,Anorganik,1226.94
25/08/2020,Lokasi_7,B3,511.88
03/03/2023,Lokasi_17,Organik,616.51
19/06/2025,Lokasi_18,Anorganik,1423.81
30/04/2023,Lokasi_7,Anorganik,1348.72
04/10/2020,Lokasi_20,Organik,986.16
07/06/2021,Lokasi_6,Organik,1116.98
28/06/2020,Lokasi_11,Organik,789.65
02/05/2020,Lokasi_12,Anorganik,1292.83
23/06/2023,Lokasi_16,Organik,1103.32
23/10/2024,Lokasi_19,Anorganik,1194.83
30/12/2022,Lokasi_19,Anorganik,874.91
24/04/2021,Lokasi_11,Organik,930.44
02/12/2024,Lokasi_16,Organik,707.68
01/11/2025,Lokasi_12,Organik,1448.05
26/03/2022,Lokasi_8,Organik,1446.56
18/03/2021,Lokasi_3,Organik,1317.75
22/05/2020,Lokasi_2,B3,1435.56
10/07/2020,Lokasi_6,Organik,1165.33
11/11/2023,Lokasi_16,Organik,734.65
12/01/2021,Lokasi_20,Anorganik,1260.21
18/06/2021,Lokasi_15,Organik,825.28
12/09/2024,Lokasi_14,B3,940.48
29/10/2022,Lokasi_2,Anorganik,774.35
11/11/2023,Lokasi_20,Organik,923.62
10/11/2025,Lokasi_18,Anorganik,1179.32
12/06/2025,Lokasi_14,Anorganik,610.61
23/03/2023,Lokasi_18,Organik,605.21
08/02/2021,Lokasi_2,Anorganik,1183.77
18/03/2023,Lokasi_1,Anorganik,1279.58
07/06/2022,Lokasi_20,Organik,1051.47
25/02/2021,Lokasi_2,Organik,681.64
29/06/2024,Lokasi_9,Organik,930.76
16/04/2021,Lokasi_9,B3,1258.18
30/06/2021,Lokasi_16,Organik,1185.73
22/09/2021,Lokasi_11,Organik,609.87
03/11/2022,Lokasi_6,Organik,1469.15
03/01/2025,Lokasi_12,Organik,723.36
29/12/2020,Lokasi_3,Anorganik,720.39
06/12/2025,Lokasi_12,Anorganik,959.86
29/06/2021,Lokasi_1,B3,827.24
25/09/2021,Lokasi_9,Anorganik,1483.99
20/04/2025,Lokasi_20,Anorganik,576.49
07/08/2024,Lokasi_6,Organik,806.44
20/08/2022,Lokasi_11,B3,882.72
01/06/2022,Lokasi_3,Anorganik,993.46
20/05/2022,Lokasi_4,Organik,516.41
30/05/2021,Lokasi_10,Anorganik,582.36
21/11/2023,Lokasi_19,Organik,757.81
15/05/2022,Lokasi_6,Organik,1054
